action,semantic_task,prompt_namespace,provider,model,input_tokens,output_tokens,estimated_cost_usd
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,12750,3767,0.010722
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,7376,2347,0.006538
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,7441,2784,0.007428
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,911,2471,0.00517
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,7479,2753,0.007376
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,8186,2643,0.007333
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,814,1701,0.003606
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,13190,1836,0.00697
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,892,2035,0.004293
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,12569,2975,0.009092
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9398,4096,0.010541
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,11443,3233,0.009327
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,13034,2943,0.009144
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,13366,3097,0.009535
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,757,942,0.002073
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,756,1444,0.003077
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,882,1898,0.004017
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,896,1826,0.003876
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8486,2683,0.007488
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,772,1377,0.002947
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,880,1461,0.003142
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,912,1653,0.003534
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,806,1252,0.002706
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,793,858,0.001914
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,11610,3012,0.008927
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,793,1188,0.002574
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,884,1456,0.003133
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,7961,2678,0.007346
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,8178,2992,0.008029
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,800,2274,0.004748
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,875,1138,0.002495
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,8274,4096,0.01026
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,824,1249,0.002704
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,895,1655,0.003534
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9781,3261,0.008967
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,781,2394,0.004983
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8447,1734,0.00558
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,869,1114,0.002445
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,905,1446,0.003118
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,10688,2972,0.008616
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,11001,3882,0.010514
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,9070,4096,0.01046
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,11032,3666,0.01009
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,9389,1478,0.005303
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,9286,546,0.003413
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,16981,2396,0.009037
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,2905,1741,0.004208
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,3555,2023,0.004935
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,12348,3653,0.010393
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,12830,619,0.004445
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3534,1321,0.003525
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,5932,1814,0.005111
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4067,1813,0.004643
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3297,2024,0.004872
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,14960,4034,0.011808
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6437,1238,0.004085
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4113,1455,0.003938
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,12347,2791,0.008669
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2815,1678,0.00406
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,12563,1889,0.006919
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,13526,4096,0.011574
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,13623,2923,0.009252
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,11680,2721,0.008362
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,12636,3478,0.010115
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,15508,3311,0.010499
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,11484,4056,0.010983
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,14622,2878,0.009411
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2580,859,0.002363
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,14525,3711,0.009498
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,14439,4039,0.011688
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,12889,2206,0.007634
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3499,1498,0.003871
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,16060,4077,0.012169
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,5897,1686,0.004846
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,5335,857,0.003048
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,11270,3648,0.010114
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,14530,4081,0.011795
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9411,3702,0.009757
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,10790,2028,0.006753
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,10558,2258,0.007156
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,9856,2422,0.007308
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,10751,3564,0.009816
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,10509,2562,0.007751
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,10638,3153,0.008965
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,10022,3570,0.009645
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,10335,4096,0.010776
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,10588,1167,0.004981
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,10202,3556,0.009663
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,11069,4096,0.010959
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,13337,2756,0.008846
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,11292,2669,0.008161
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,13757,3161,0.009761
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,15439,2461,0.008782
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,14210,3237,0.010027
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9635,3814,0.010037
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,11727,2213,0.007358
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,11267,3746,0.010309
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,11580,4096,0.011087
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,11829,1450,0.005857
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9595,3744,0.009887
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,11473,4096,0.01106
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,11454,1329,0.005522
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,10486,2075,0.006771
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,11388,759,0.004365
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,10378,3148,0.008891
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,10691,4096,0.010865
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,12386,4048,0.011193
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,3368,1568,0.003978
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,13437,552,0.004463
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,2796,1449,0.003597
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,10999,1886,0.006522
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4003,1750,0.004501
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3352,1807,0.004452
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4359,1525,0.00414
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6427,2048,0.005703
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6487,726,0.003074
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,11138,4096,0.010977
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,11604,1054,0.005009
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,15085,3033,0.009837
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,11278,619,0.004058
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,2211,1325,0.003203
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,16327,2540,0.009162
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,2681,2382,0.005434
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4307,1395,0.003867
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4274,849,0.002766
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6346,2048,0.005683
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6409,598,0.002798
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6224,2048,0.005652
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6218,1019,0.003593
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,15782,2640,0.009226
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,11913,2591,0.00816
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,12749,2595,0.008377
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,16734,3337,0.010858
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4648,1193,0.003548
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6901,2048,0.005821
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6945,278,0.002292
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4303,1521,0.004118
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6342,1878,0.005341
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,15710,3102,0.010131
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,16765,3329,0.010849
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4305,1340,0.003756
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6344,2048,0.005682
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6408,1456,0.004514
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,13114,2265,0.007809
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9469,4025,0.010417
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9475,3157,0.008683
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,9971,1431,0.005355
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,16344,4091,0.012268
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9635,3791,0.009991
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,8995,2734,0.007717
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,8381,3149,0.008393
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,5389,791,0.002929
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,9785,3338,0.009122
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,10098,4096,0.010717
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,11840,1972,0.006904
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,11380,2478,0.007801
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,8694,4096,0.010365
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,10362,1766,0.006122
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9633,4096,0.0106
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8862,1620,0.005456
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,11693,4096,0.011115
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8702,1553,0.005281
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,12599,4096,0.011342
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,11950,1318,0.005624
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,10349,3897,0.010381
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,9663,4096,0.010608
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,9177,3171,0.008636
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,9490,4096,0.010564
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,12215,3548,0.01015
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,9334,4096,0.010526
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,9717,1326,0.005081
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,9981,3390,0.009275
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,10680,366,0.003402
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,9707,2427,0.007281
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,12491,4096,0.011315
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3651,1742,0.004397
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4605,2080,0.005311
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4665,1497,0.00416
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,10341,4096,0.010777
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,7568,2006,0.005904
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,12899,3990,0.011205
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,13506,690,0.004757
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,10718,1390,0.005459
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,10632,758,0.004174
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,15168,2648,0.009088
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4711,1798,0.004774
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3335,2054,0.004942
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3172,1380,0.003553
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,3600,1816,0.004532
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3861,1351,0.003667
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,5866,2048,0.005562
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4803,1318,0.003837
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,5886,406,0.002284
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,7337,2048,0.00593
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,17369,4096,0.012534
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,7399,662,0.003174
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,18312,2750,0.008292
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,17975,3322,0.011138
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,14905,3108,0.009942
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3981,860,0.002715
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6532,2048,0.005729
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6550,790,0.003217
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,20037,3044,0.011097
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,16117,2203,0.008435
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4787,1267,0.003731
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,9972,2451,0.007395
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,7321,2048,0.005926
artifacts:regenerate:quotes,artifacts:regenerate:quotes,report_vs/artifacts/regenerate/quotes,openai,gpt-5-mini,12221,3316,0.009687
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,7382,726,0.003298
artifacts:regenerate:expert_comment,artifacts:regenerate:expert_comment,report_vs/artifacts/regenerate/expert_comment,openai,gpt-5-mini,5801,1442,0.004334
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4023,1470,0.003946
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,11070,4096,0.01096
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6449,2048,0.005708
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6478,1333,0.004286
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,11840,3187,0.007548
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,18373,2624,0.009841
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3981,797,0.001725
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6532,1750,0.003693
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,19854,3356,0.011676
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,9972,3730,0.009953
artifacts:regenerate:quotes,artifacts:regenerate:quotes,report_vs/artifacts/regenerate/quotes,openai,gpt-5-mini,13651,1750,0.006913
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3963,1289,0.003569
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6334,2048,0.005679
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6362,1386,0.004363
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,11730,4096,0.011124
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5-mini,18494,2685,0.009994
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,12507,2526,0.006393
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3981,695,0.001521
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6532,1942,0.004077
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5-mini,20075,3660,0.012339
artifacts:regenerate:expert_comment,artifacts:regenerate:expert_comment,report_vs/artifacts/regenerate/expert_comment,openai,gpt-5-mini,5824,1773,0.005002
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,3960,1170,0.00333
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6342,2048,0.005681
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6370,734,0.00306
