action,semantic_task,prompt_namespace,provider,model,input_tokens,output_tokens,estimated_cost_usd
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5.6-luna,17303,179,0.003675
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5.6-luna,8181,1419,0.003339
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5.6-luna,3445,1931,0.003006
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,7788,877,0.00261
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,3894,499,0.001378
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,14108,2048,0.004994
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,13315,536,0.003306
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,766,268,0.000475
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,630,330,0.000522
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5.6-luna,16166,976,0.004404
doc_map,doc_map,report_vs/doc_map,openai,gpt-5.6-luna,14073,1866,0.005054
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5.6-luna,10707,361,0.002575
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5.6-luna,10075,439,0.002542
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5.6-luna,9043,504,0.002413
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5.6-luna,12081,905,0.003502
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5.6-luna,14897,1432,0.004698
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,1074,266,0.000534
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5.6-luna,9218,1952,0.004186
artifacts:editorial_plan,artifacts:editorial_plan,report_vs/artifacts/editorial_plan,openai,gpt-5.6-luna,12190,683,0.003258
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5.6-luna,12100,532,0.003058
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5.6-luna,12991,1946,0.004933
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5.6-luna,13199,2132,0.005198
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5.6-luna,14655,1678,0.004945
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5.6-luna,13863,126,0.002924
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5.6-luna,5523,1681,0.003122
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5.6-luna,2992,1863,0.002834
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,5023,790,0.001953
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,3741,480,0.001324
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,13764,2048,0.004925
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,12892,3219,0.006441
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5.6-luna,8431,1954,0.004031
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5.6-luna,10857,2946,0.005707
artifacts:regenerate:expert_comment,artifacts:regenerate:expert_comment,report_vs/artifacts/regenerate/expert_comment,openai,gpt-5.6-luna,2789,151,0.000739
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,12599,2048,0.004692
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,11698,2281,0.005077
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5.6-luna,8431,1819,0.003869
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5.6-luna,10742,2845,0.005562
artifacts:regenerate:expert_comment,artifacts:regenerate:expert_comment,report_vs/artifacts/regenerate/expert_comment,openai,gpt-5.6-luna,2789,196,0.000793
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5.6-luna,12593,2048,0.004691
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,11692,1821,0.004524
artifacts:regenerate:insights_candidates,artifacts:regenerate:insights_candidates,report_vs/artifacts/regenerate/insights_candidates,openai,gpt-5.6-luna,8431,1377,0.003339
artifacts:regenerate:insights_final,artifacts:regenerate:insights_final,report_vs/artifacts/regenerate/insights_final,openai,gpt-5.6-luna,10241,2740,0.005336
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5.6-luna,7880,907,0.002664
doc_map,doc_map,report_vs/doc_map,openai,gpt-5.6-luna,8418,2351,0.004505
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,742,340,0.000556
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,600,507,0.000728
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5.6-luna,4778,211,0.001209
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5.6-luna,4760,229,0.001227
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,749,561,0.000823
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5.6-luna,4821,643,0.001736
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5.6-luna,4720,592,0.001654
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,732,463,0.000702
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5.6-luna,7019,1856,0.003631
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,724,181,0.000362
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,745,541,0.000798
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,391,119,0.000221
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2082,608,0.001146
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5.6-luna,9473,1907,0.004183
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,2092,557,0.001087
artifacts:editorial_plan,artifacts:editorial_plan,report_vs/artifacts/editorial_plan,openai,gpt-5.6-luna,16081,635,0.003978
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5.6-luna,16230,528,0.00388
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5.6-luna,17020,2353,0.006228
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5.6-luna,17228,3173,0.007253
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5.6-luna,18691,1579,0.005633
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5.6-luna,17801,162,0.003755
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5.6-luna,6128,1208,0.002675
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5.6-luna,3667,1695,0.002767
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,5711,1083,0.002442
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5.6-luna,5810,842,0.002172
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5.6-luna,19286,1111,0.00519
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,738,325,0.000538
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,871,380,0.00063
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,727,509,0.000756
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,835,620,0.000911
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,742,299,0.000507
doc_map,doc_map,report_vs/doc_map,openai,gpt-5.6-luna,28484,3901,0.010378
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,794,416,0.000658
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,736,344,0.00056
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5.6-luna,15470,224,0.003363
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,815,440,0.000691
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,624,227,0.000397
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5.6-luna,16102,408,0.00371
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5.6-luna,15476,764,0.004012
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5.6-luna,28868,646,0.006549
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5.6-luna,757,232,0.00043
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,3275,319,0.001038
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5.6-luna,18894,2264,0.006496
rank_candidates:crop_refine,rank_candidates:crop_refine,rank_candidates/crop_refine,openai,gpt-5.6-luna,3293,244,0.000951
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5.6-luna,9689,1773,0.004065
artifacts:editorial_plan,artifacts:editorial_plan,report_vs/artifacts/editorial_plan,openai,gpt-5.6-luna,15227,720,0.003909
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5.6-luna,15137,72,0.003114
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5.6-luna,16220,1519,0.005067
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5.6-luna,16428,2618,0.006427
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5.6-luna,18306,2137,0.006226
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5.6-luna,17295,260,0.003771
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5.6-luna,7341,1227,0.002941
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5.6-luna,3634,1733,0.002806
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,6945,729,0.002264
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5.6-luna,6769,959,0.002505
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5.6-luna,13596,1070,0.004003
doc_map,doc_map,report_vs/doc_map,openai,gpt-5.6-luna,17495,2639,0.006666
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5.6-luna,10166,200,0.002273
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5.6-luna,10069,476,0.002585
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5.6-luna,9459,361,0.002325
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5.6-luna,8052,964,0.002767
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5.6-luna,12082,1599,0.004335
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5.6-luna,670,164,0.000331
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5.6-luna,9558,1834,0.004112
artifacts:editorial_plan,artifacts:editorial_plan,report_vs/artifacts/editorial_plan,openai,gpt-5.6-luna,13459,589,0.003399
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5.6-luna,13479,418,0.003197
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5.6-luna,14406,1836,0.005084
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5.6-luna,14614,2923,0.00643
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5.6-luna,16561,2653,0.006496
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5.6-luna,15610,175,0.003332
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5.6-luna,6633,1980,0.003703
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5.6-luna,6186,772,0.002164
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5.6-luna,3226,2603,0.003769
