action,semantic_task,prompt_namespace,provider,model,input_tokens,output_tokens,estimated_cost_usd
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,918,1449,0.003128
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,746,2022,0.00423
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,10950,4096,0.010929
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,758,1050,0.00229
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,752,1050,0.002288
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,380,852,0.001799
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,793,1050,0.002298
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,758,1122,0.002434
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,894,3375,0.006973
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,789,994,0.002185
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,774,868,0.00193
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,906,1520,0.003267
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,822,986,0.002178
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,891,1973,0.004169
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,883,1898,0.004017
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,890,1306,0.002835
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,10587,4053,0.010753
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,14847,4052,0.011816
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2006,927,0.002355
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6418,801,0.003207
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,9897,1464,0.005402
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,11033,3559,0.009876
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,11127,2452,0.007686
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,10710,2697,0.008072
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,10239,2894,0.008348
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9298,3723,0.00977
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,8579,3347,0.008839
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,8917,4096,0.010421
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,8953,1889,0.006016
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,9103,1672,0.00562
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,11811,4041,0.011035
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,15154,4079,0.011947
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2287,762,0.002096
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,10995,1088,0.004925
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6928,1720,0.005172
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,9209,4039,0.01038
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,10152,2640,0.007818
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,11052,491,0.003745
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,3778,1546,0.004037
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4479,2042,0.005204
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,10391,2368,0.007334
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,9978,3053,0.008601
validate:grounding,validate:grounding,report_vs/validate/grounding,openai,gpt-5-mini,6927,1046,0.003824
validate:semantic,validate:semantic,report_vs/validate/semantic,openai,gpt-5-mini,4265,1563,0.004192
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,10564,2276,0.007193
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9314,3302,0.008933
artifacts:summary,artifacts:summary,report_vs/artifacts/summary,openai,gpt-5-mini,8032,3182,0.008372
artifacts:quotes,artifacts:quotes,report_vs/artifacts/quotes,openai,gpt-5-mini,8307,3941,0.009959
artifacts:insights_candidates,artifacts:insights_candidates,report_vs/artifacts/insights_candidates,openai,gpt-5-mini,8370,4096,0.010284
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,8573,1166,0.004475
artifacts:insights_final,artifacts:insights_final,report_vs/artifacts/insights_final,openai,gpt-5-mini,8711,4096,0.01037
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,9019,891,0.004037
artifacts:cover_semantics,artifacts:cover_semantics,report_vs/artifacts/cover_semantics,openai,gpt-5-mini,10202,487,0.003525
artifacts:linkedin_post,artifacts:linkedin_post,report_vs/artifacts/linkedin_post,openai,gpt-5-mini,4283,1108,0.003287
artifacts:expert_comment,artifacts:expert_comment,report_vs/artifacts/expert_comment,openai,gpt-5-mini,4888,1924,0.00507
